timestamp,cycle,scale,modes_count,nodes_created,furcations_count,phase,frequency
2026-04-05T05:41:17.936452,85546,10.0,86010,1488,1510,3.419,1.000
2026-04-05T05:41:17.936452,85546,30.0,20088,1541,1502,4.047,0.333
2026-04-05T05:41:17.936452,85546,100.0,16622,1457,1484,4.751,0.100
2026-04-05T05:41:47.973451,86129,1.0,102703,1453,1479,0.080,10.000
2026-04-05T05:41:47.973451,86129,0.1,18002,1542,1473,2.260,10.000
2026-04-05T05:41:47.973451,86129,0.3,16690,1520,1494,4.670,10.000
2026-04-05T05:41:47.973451,86129,3.0,22284,1510,1468,2.068,3.333
2026-04-05T05:41:47.973451,86129,10.0,86010,1497,1525,1.153,1.000
2026-04-05T05:41:47.973451,86129,30.0,20088,1553,1514,1.197,0.333
2026-04-05T05:41:47.973451,86129,100.0,16622,1467,1494,1.382,0.100
2026-04-05T05:42:18.000452,86711,1.0,102703,1465,1489,2.053,10.000
2026-04-05T05:42:18.000452,86711,0.1,18002,1552,1485,4.234,10.000
2026-04-05T05:42:18.000452,86711,0.3,16690,1533,1499,0.361,10.000
2026-04-05T05:42:18.000452,86711,3.0,22284,1518,1477,4.820,3.333
2026-04-05T05:42:18.000452,86711,10.0,86010,1502,1533,5.121,1.000
2026-04-05T05:42:18.000452,86711,30.0,20088,1567,1525,4.614,0.333
2026-04-05T05:42:18.000452,86711,100.0,16622,1477,1502,4.292,0.100
2026-04-05T05:42:48.002452,87292,1.0,102703,1472,1497,3.527,10.000
2026-04-05T05:42:48.002452,87292,0.1,18002,1563,1488,5.707,10.000
2026-04-05T05:42:48.002452,87292,0.3,16690,1543,1506,1.834,10.000
2026-04-05T05:42:48.002452,87292,3.0,22284,1524,1489,1.122,3.333
2026-04-05T05:42:48.002452,87292,10.0,86010,1517,1554,2.755,1.000
2026-04-05T05:42:48.002452,87292,30.0,20088,1573,1536,1.731,0.333
2026-04-05T05:42:48.002452,87292,100.0,16622,1488,1511,0.914,0.100
2026-04-05T05:43:18.046451,87871,1.0,102703,1480,1507,4.000,10.000
2026-04-05T05:43:18.046451,87871,0.1,18002,1569,1497,6.181,10.000
2026-04-05T05:43:18.046451,87871,0.3,16690,1554,1515,2.308,10.000
2026-04-05T05:43:18.046451,87871,3.0,22284,1531,1501,3.375,3.333
2026-04-05T05:43:18.046451,87871,10.0,86010,1530,1564,0.289,1.000
2026-04-05T05:43:18.046451,87871,30.0,20088,1580,1547,5.097,0.333
2026-04-05T05:43:18.046451,87871,100.0,16622,1498,1518,3.809,0.100
2026-04-05T05:43:48.058451,88451,1.0,102703,1487,1517,4.974,10.000
2026-04-05T05:43:48.058451,88451,0.1,18002,1580,1511,0.871,10.000
2026-04-05T05:43:48.058451,88451,0.3,16690,1564,1523,3.281,10.000
2026-04-05T05:43:48.058451,88451,3.0,22284,1537,1515,5.793,3.333
2026-04-05T05:43:48.058451,88451,10.0,86010,1542,1572,4.156,1.000
2026-04-05T05:43:48.058451,88451,30.0,20088,1595,1556,2.198,0.333
2026-04-05T05:43:48.058451,88451,100.0,16622,1509,1530,0.426,0.100
2026-04-05T05:44:18.100451,89031,1.0,102703,1497,1528,5.947,10.000
2026-04-05T05:44:18.100451,89031,0.1,18002,1596,1519,1.844,10.000
2026-04-05T05:44:18.100451,89031,0.3,16690,1574,1532,4.255,10.000
2026-04-05T05:44:18.100451,89031,3.0,22284,1544,1523,1.929,3.333
2026-04-05T05:44:18.100451,89031,10.0,86010,1549,1580,1.740,1.000
2026-04-05T05:44:18.100451,89031,30.0,20088,1604,1564,5.581,0.333
2026-04-05T05:44:18.100451,89031,100.0,16622,1524,1544,3.326,0.100
2026-04-05T05:44:48.101452,89611,1.0,102703,1503,1536,0.637,10.000
2026-04-05T05:44:48.101452,89611,0.1,18002,1602,1539,2.818,10.000
2026-04-05T05:44:48.101452,89611,0.3,16690,1577,1544,5.228,10.000
2026-04-05T05:44:48.101452,89611,3.0,22284,1549,1530,4.348,3.333
2026-04-05T05:44:48.101452,89611,10.0,86010,1568,1589,5.607,1.000
2026-04-05T05:44:48.101452,89611,30.0,20088,1616,1577,2.682,0.333
2026-04-05T05:44:48.101452,89611,100.0,16622,1533,1548,6.226,0.100
2026-04-05T05:45:18.102452,90191,1.0,102703,1515,1548,1.611,10.000
2026-04-05T05:45:18.102452,90191,0.1,18002,1612,1548,3.791,10.000
2026-04-05T05:45:18.102452,90191,0.3,16690,1594,1555,6.202,10.000
2026-04-05T05:45:18.102452,90191,3.0,22284,1559,1540,0.484,3.333
2026-04-05T05:45:18.102452,90191,10.0,86010,1575,1599,3.191,1.000
2026-04-05T05:45:18.102452,90191,30.0,20088,1627,1585,6.065,0.333
2026-04-05T05:45:18.102452,90191,100.0,16622,1543,1554,2.843,0.100
2026-04-05T05:45:48.117452,90746,1.0,102703,1526,1556,2.651,10.000
2026-04-05T05:45:48.117452,90746,0.1,18002,1624,1559,4.831,10.000
2026-04-05T05:45:48.117452,90746,0.3,16690,1607,1565,0.958,10.000
2026-04-05T05:45:48.117452,90746,3.0,22284,1563,1547,5.019,3.333
2026-04-05T05:45:48.117452,90746,10.0,86010,1581,1613,5.809,1.000
2026-04-05T05:45:48.118432,90746,30.0,20088,1634,1596,2.749,0.333
2026-04-05T05:45:48.118432,90746,100.0,16622,1554,1567,5.618,0.100
